ad,ed,foldenauer,morales,stringer,mcguire,wiley,prince,chang,garcia,adams,wright jr,donovan,yang,taylor,writein
27,81,0,1,2,1,17,0,4,11,19,0,4,36,1,1
27,82,2,7,3,2,10,1,0,5,9,0,1,7,0,0
27,83,1,4,6,3,22,1,1,26,52,0,5,47,0,1
27,84,2,6,18,8,18,0,1,22,48,0,5,16,0,3
27,85,3,5,3,2,11,0,1,7,50,0,6,16,0,0
27,86,1,2,7,1,8,0,0,18,28,0,3,32,0,0
27,87,0,1,5,2,6,0,3,9,18,0,1,22,0,0
27,88,0,2,5,0,16,1,1,24,17,1,1,25,0,0
27,89,0,0,6,2,4,1,1,7,53,0,1,47,0,0
28,1,1,12,13,1,17,0,0,12,24,1,2,15,0,0
28,2,0,4,5,3,11,2,0,12,14,0,0,13,0,0
28,3,1,10,14,2,28,0,0,39,43,0,2,32,0,0
28,4,1,2,1,1,9,0,0,14,20,0,0,10,0,0
28,5,2,1,2,0,5,0,1,11,18,0,1,10,1,0
28,6,0,5,10,1,53,2,0,40,12,0,3,28,0,3
28,7,1,2,4,0,13,0,1,12,26,0,1,12,0,0
28,8,1,0,2,1,4,0,0,9,51,0,0,17,0,0
28,9,0,3,10,2,28,0,0,21,24,0,4,18,0,0
28,10,3,5,7,2,40,0,1,33,54,1,6,23,1,1
28,11,1,2,6,6,24,2,0,18,35,0,3,10,0,0
28,12,2,4,12,3,38,1,1,63,25,0,5,23,0,0
28,13,0,1,0,0,2,0,0,0,0,0,0,1,0,0
28,14,1,2,4,2,49,1,0,29,12,0,3,17,3,0
28,15,2,4,16,2,14,0,0,29,33,1,5,23,1,0
28,16,0,4,11,1,15,0,0,30,31,0,3,22,0,0
28,17,1,3,14,4,16,0,0,28,25,0,4,24,1,1
28,18,1,2,7,0,29,0,0,30,25,1,2,45,0,0
28,19,0,3,9,5,33,2,0,59,31,0,8,38,0,0
28,20,0,1,10,6,39,1,2,64,30,0,3,27,0,2
28,21,0,2,11,1,26,0,1,66,26,0,4,44,0,0
28,22,1,10,21,6,55,0,0,109,28,0,6,53,0,0
28,23,1,9,16,6,45,0,2,99,29,0,9,26,0,2
28,24,0,0,6,4,26,0,0,52,33,0,1,34,0,0
28,25,1,1,12,4,55,0,1,52,39,0,4,28,0,0
28,26,0,4,8,1,25,0,0,28,11,0,2,21,0,1
28,27,1,4,7,3,19,0,1,27,14,0,0,15,0,0
28,28,1,1,17,5,44,0,2,80,38,0,3,39,0,0
28,29,0,1,20,5,32,3,5,88,29,0,3,43,0,0
28,30,1,2,11,7,31,1,2,60,32,0,3,49,0,0
28,31,0,3,27,6,34,3,0,92,51,0,6,51,0,0
28,32,1,3,13,2,11,0,1,49,24,0,2,32,0,0
28,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,34,0,0,1,1,1,0,0,9,4,0,2,11,0,0
28,35,2,4,18,3,23,0,1,71,33,0,4,25,0,0
28,36,0,2,23,3,47,0,1,92,25,0,8,30,0,1
28,37,0,4,8,3,23,2,1,28,38,0,9,45,0,0
28,38,1,6,12,4,43,0,1,44,32,0,5,18,0,0
28,39,0,2,11,3,26,1,0,46,17,0,2,24,0,0
28,40,0,2,8,5,34,0,0,45,24,1,2,32,1,0
28,41,2,5,8,2,27,0,0,27,26,0,4,31,1,1
28,42,1,3,14,4,35,0,2,45,35,0,8,39,2,1
28,43,0,4,13,2,32,1,3,51,31,0,2,25,0,0
28,44,0,1,6,3,13,0,0,17,21,0,5,30,0,0
28,45,2,3,11,3,19,1,2,44,34,0,5,40,0,0
28,46,3,5,11,2,15,0,0,34,17,0,5,33,0,0
28,47,0,1,19,4,46,0,3,103,36,0,10,48,2,0
28,48,1,2,26,7,20,0,2,106,40,1,9,44,0,0
28,49,0,3,5,4,30,2,2,31,28,0,3,43,0,1
28,50,3,4,9,0,41,0,2,35,39,1,9,26,0,0
28,51,1,1,13,2,22,0,1,29,34,1,6,42,0,0
28,52,1,0,4,0,8,1,0,8,18,1,0,13,0,0
28,53,0,4,8,1,12,0,0,16,30,0,5,27,0,0
28,54,2,0,5,0,15,0,3,15,18,0,4,20,0,1
28,55,1,0,2,1,17,0,0,12,12,0,1,16,1,0
28,56,0,6,11,1,34,0,4,34,28,1,8,52,0,1
28,57,2,3,5,1,18,0,1,11,14,0,5,24,1,1
28,58,2,2,9,2,13,0,3,32,26,0,2,18,0,0
28,59,0,1,1,1,3,0,0,0,5,0,1,8,0,0
28,60,0,5,5,2,15,0,0,10,10,0,1,20,0,1
28,61,2,2,10,2,13,0,3,34,24,1,4,36,0,1
28,62,3,1,3,0,16,0,1,19,13,0,3,41,0,1
28,63,0,2,8,4,35,0,0,44,19,0,5,47,0,0
28,64,2,1,8,1,13,0,2,24,17,0,2,18,0,0
28,65,0,7,12,6,36,0,1,50,28,0,6,46,0,0
28,66,0,1,14,7,36,1,1,58,18,0,5,56,0,1
28,67,0,2,18,6,30,1,2,69,38,0,2,67,0,0
28,68,3,2,14,2,36,0,2,61,41,0,4,49,0,2
28,69,0,2,15,6,27,1,5,80,33,0,5,36,0,0
28,70,0,1,1,3,8,0,0,16,18,0,8,16,0,0
28,71,0,2,10,0,16,1,0,24,24,0,3,13,1,0
28,72,2,3,7,2,3,0,0,19,17,0,0,20,0,0
28,73,1,3,9,2,17,0,1,29,30,0,4,16,0,0
28,74,1,0,7,4,13,0,0,22,30,0,3,16,0,1
28,75,1,3,12,2,16,1,1,42,29,0,1,36,0,1
28,76,0,4,12,4,6,0,1,35,23,0,9,24,0,1
28,77,0,2,12,2,16,0,0,22,22,1,4,25,0,1
28,78,0,6,4,0,16,3,0,13,24,0,2,15,2,1
28,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,80,0,4,2,0,6,0,0,12,11,0,5,13,0,0
28,81,1,0,15,5,22,2,1,89,29,0,3,38,0,0
28,82,0,5,8,3,14,0,2,19,13,0,1,8,0,1
28,83,2,5,8,3,13,0,2,26,20,0,1,11,0,0
28,84,1,1,12,1,13,1,0,36,21,1,2,18,1,0
28,85,0,0,2,0,0,0,0,2,7,1,1,6,0,0
28,86,1,2,5,3,9,0,1,28,19,0,4,32,0,0
28,87,0,1,17,1,32,0,1,40,35,1,4,30,1,0
28,88,0,1,6,0,22,0,1,18,18,0,3,10,0,0
28,89,2,2,3,2,11,0,1,9,5,0,5,28,0,0
29,1,2,7,13,7,30,0,2,5,57,1,3,22,1,0
29,2,8,14,9,4,33,0,1,5,95,0,10,26,2,0
29,3,13,19,8,3,27,0,0,8,56,1,7,11,0,0
29,4,5,2,7,2,17,0,1,2,19,0,7,11,1,0
29,5,0,6,4,2,8,0,0,0,30,0,3,3,0,0
29,6,6,7,7,6,44,0,4,19,72,1,12,20,0,0
29,7,0,0,2,1,5,0,0,1,6,0,0,4,0,0
29,8,1,4,2,3,13,0,1,4,30,0,4,14,0,0
29,9,3,5,7,2,33,0,3,7,31,0,4,21,1,0
29,10,4,7,8,1,18,1,2,2,36,0,6,16,1,0
29,11,1,4,6,0,15,0,2,5,21,0,5,12,2,0
29,12,8,6,6,4,32,0,1,4,107,0,4,7,0,0
29,13,1,4,4,1,20,0,0,10,26,0,7,10,0,0
29,14,3,3,4,6,24,0,2,6,97,1,6,2,0,0
29,15,6,12,9,5,36,0,0,10,92,0,6,21,0,2
29,16,2,2,2,0,18,1,1,3,44,0,4,11,0,0
29,17,7,9,6,6,18,0,3,7,74,2,3,24,2,0
29,18,5,3,6,4,17,1,1,1,80,1,8,4,0,0
29,19,5,0,2,1,17,0,0,5,73,1,1,4,0,0
29,20,0,2,5,10,13,0,0,2,87,0,3,8,2,0
29,21,1,2,3,4,29,0,1,2,105,0,3,6,0,0
29,22,1,1,4,5,35,0,0,3,105,1,2,2,2,0
29,23,1,0,7,12,38,1,0,3,160,0,3,4,0,0
29,24,3,5,11,16,48,2,0,13,205,1,11,6,0,1
29,25,0,2,6,9,61,1,0,9,175,0,7,7,2,0
29,26,2,4,10,8,44,0,0,6,188,1,4,6,0,0
29,27,0,2,7,10,29,0,0,5,132,0,1,4,0,0
29,28,2,0,6,7,40,0,0,2,164,4,7,5,0,0
29,29,1,1,9,6,39,0,0,7,182,1,3,7,1,0
29,30,0,3,10,8,47,0,0,9,159,0,4,8,0,0
29,31,0,0,3,11,42,1,0,7,162,1,7,6,0,0
29,32,2,0,10,4,25,0,0,3,146,0,6,8,2,0
29,33,1,4,12,6,44,0,0,9,141,1,1,9,0,0
29,34,0,2,6,9,37,0,1,6,148,0,3,6,0,0
29,35,0,1,6,5,26,0,0,1,121,2,2,5,1,0
29,36,4,3,3,1,9,0,1,4,36,0,3,15,0,0
29,37,1,4,3,0,21,1,0,11,34,0,6,13,1,1
29,38,1,5,2,1,13,0,2,7,49,0,5,6,0,0
29,39,1,6,7,2,33,0,1,14,56,0,8,15,3,0
29,40,0,1,4,4,26,0,2,2,92,0,3,6,0,0
29,41,0,1,8,3,29,0,0,1,111,0,3,6,0,0
29,42,0,1,1,6,21,0,0,6,99,2,5,6,1,0
29,43,0,3,5,0,31,0,0,0,104,0,3,11,0,0
29,44,1,2,4,5,40,1,0,3,132,0,1,3,0,0
29,45,0,0,4,9,42,0,0,2,92,2,4,9,0,0
29,46,0,1,7,2,23,0,0,2,87,1,3,13,0,1
29,47,1,1,3,0,32,0,0,7,79,0,2,5,0,0
29,48,0,5,0,1,22,0,0,3,110,1,3,9,0,0
29,49,0,0,3,1,29,0,0,1,105,0,0,7,1,0
29,50,0,2,5,7,30,0,0,1,126,1,6,3,1,0
29,51,2,5,7,10,35,0,2,3,137,0,3,6,1,0
29,52,0,1,9,8,27,0,0,5,140,0,4,4,0,0
29,53,0,0,4,7,25,1,0,4,102,0,5,7,0,0
29,54,0,0,3,4,33,0,1,0,125,1,3,6,0,0
29,55,0,1,4,9,39,0,1,4,195,0,2,7,0,0
29,56,0,1,2,2,21,0,0,3,109,0,4,5,1,0
29,57,0,2,6,6,30,1,1,8,149,1,7,12,0,0
29,58,2,0,5,5,35,0,0,5,155,2,0,3,1,0
29,59,1,1,3,13,43,0,0,4,162,0,3,6,0,0
29,60,0,1,6,6,48,0,1,8,194,1,7,10,1,0
29,61,0,0,7,13,50,1,0,6,171,0,6,6,0,0
29,62,0,1,7,11,49,0,0,7,210,1,6,11,0,0
29,63,0,2,7,14,38,1,1,9,171,0,4,5,0,0
29,64,0,0,5,11,34,0,0,2,132,0,3,10,0,1
29,65,0,1,8,12,42,0,0,13,155,1,5,3,1,0
29,66,0,1,5,4,46,0,0,8,150,0,4,10,1,0
29,67,0,1,3,1,39,0,0,9,137,0,4,14,0,0
29,68,0,0,5,5,26,0,0,8,112,2,1,3,0,0
29,69,1,0,0,2,22,0,0,0,56,0,1,0,0,0
29,70,0,4,7,7,20,0,0,6,95,0,3,2,0,0
29,71,0,1,3,2,37,1,1,2,86,0,6,5,0,0
29,72,4,17,9,0,14,0,1,8,59,1,3,12,2,0
29,73,3,6,1,4,9,1,2,9,40,1,7,5,1,0
29,74,0,0,1,7,28,0,0,3,120,1,1,5,2,0
29,75,0,1,2,7,32,0,0,1,144,0,3,6,0,0
29,76,3,3,9,0,30,0,1,14,51,1,12,25,0,0
29,77,2,0,3,0,43,0,0,2,110,2,1,6,1,0
29,78,1,4,1,5,20,0,1,5,69,2,2,4,0,0
29,79,3,1,2,10,28,0,1,2,144,0,5,4,0,0
29,80,1,1,1,9,25,0,1,2,112,0,0,9,0,0
30,1,0,2,3,1,13,0,0,9,2,0,1,21,0,0
30,2,3,4,12,1,17,0,1,12,22,0,4,8,2,1
30,3,0,0,0,0,1,0,0,1,0,0,0,2,0,0
30,4,0,3,9,6,14,0,5,41,36,0,4,23,0,1
30,5,1,0,10,10,12,0,0,44,34,0,4,34,0,0
30,6,1,3,8,5,11,2,1,35,32,1,5,38,1,2
30,7,0,5,7,7,12,2,1,45,32,0,6,47,0,0
30,8,2,1,8,2,10,1,2,54,27,0,5,45,0,2
30,9,0,1,4,2,17,0,1,32,45,1,5,20,0,0
30,10,0,3,7,7,24,1,1,23,28,0,5,45,0,0
30,11,0,2,8,3,10,1,2,26,22,0,4,27,0,0
30,12,1,4,8,5,4,1,0,21,22,0,2,28,1,1
30,13,2,2,8,3,15,0,0,31,24,0,4,18,0,1
30,14,0,1,6,2,14,0,0,28,7,0,5,22,0,0
30,15,0,0,7,4,4,0,1,27,28,0,2,16,0,0
30,16,1,4,7,0,15,1,0,20,23,0,3,22,0,0
30,17,0,1,8,0,8,0,0,18,15,0,7,24,0,0
30,18,2,8,13,1,27,0,0,26,25,0,2,17,3,0
30,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,20,0,2,3,2,5,0,2,11,10,0,0,17,0,0
30,21,3,2,8,2,15,0,1,17,21,0,3,25,0,1
30,22,1,4,9,2,12,0,4,20,14,1,7,33,0,0
30,23,2,2,12,3,24,0,2,26,37,0,2,31,0,0
30,24,1,2,3,3,13,0,0,16,32,0,4,33,0,1
30,25,2,4,4,3,13,0,0,21,13,0,6,30,0,1
30,26,2,9,4,2,13,1,2,21,28,0,3,25,1,3
30,27,0,5,12,5,27,2,1,19,28,1,4,58,1,0
30,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0
30,29,0,0,0,0,2,0,0,0,0,0,0,5,0,1
30,30,1,4,2,0,11,0,3,14,14,1,5,64,0,0
30,31,2,3,5,0,3,0,2,7,6,0,1,28,1,0
30,32,0,1,1,1,4,0,0,3,3,0,2,4,0,0
30,33,0,1,1,1,7,0,1,3,5,0,3,11,0,0
30,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0
30,36,0,1,3,1,18,0,3,24,18,1,4,23,1,0
30,37,1,3,19,2,24,0,2,22,29,0,4,28,0,0
30,38,0,2,0,2,5,0,0,7,0,0,0,4,1,0
30,39,4,9,21,2,54,0,2,45,67,2,12,38,1,1
30,40,4,9,7,1,14,0,6,23,30,0,6,29,0,1
30,41,2,6,4,1,13,0,1,10,17,0,1,7,1,0
30,42,5,10,8,4,28,1,3,12,24,1,5,31,2,1
30,43,0,5,0,0,20,2,3,19,24,0,5,28,1,0
30,44,7,11,9,1,36,1,3,25,29,0,8,37,0,1
30,45,1,8,8,0,38,2,3,21,25,0,5,38,0,0
30,46,1,10,7,1,54,2,3,55,27,0,11,22,1,0
30,47,3,12,6,4,55,0,5,41,29,0,4,33,0,1
30,48,3,3,29,6,59,1,6,90,43,1,11,59,0,2
30,49,1,7,13,8,76,3,3,67,27,0,12,25,0,2
30,50,2,13,10,4,89,4,5,95,33,0,9,34,0,1
30,51,3,5,15,3,52,1,7,27,26,0,6,34,0,0
30,52,7,9,7,4,40,0,4,20,21,0,7,31,1,0
30,53,1,3,6,1,37,1,1,23,22,0,5,30,0,0
30,54,1,1,2,1,4,0,0,0,3,0,1,4,0,0
30,55,1,8,7,2,31,0,2,23,21,0,5,36,0,1
30,56,1,2,1,1,22,1,0,21,7,0,0,11,0,0
30,57,1,5,3,1,7,0,0,12,67,1,2,24,0,3
30,58,5,2,5,4,29,2,1,11,32,0,4,27,0,0
30,59,2,6,7,3,24,1,0,14,74,2,6,21,2,2
30,60,0,9,8,3,50,1,1,51,23,0,2,17,2,0
30,61,3,8,7,3,41,2,4,47,37,1,4,28,0,1
30,62,0,1,5,2,50,1,1,13,12,0,3,16,0,1
30,63,0,6,5,0,41,0,2,17,7,1,3,10,1,0
30,64,2,2,5,3,35,0,1,17,15,0,5,11,0,0
30,65,1,4,7,4,63,0,7,39,23,1,9,30,3,2
30,66,0,11,4,1,66,1,6,43,21,0,3,16,0,0
30,67,1,6,7,1,33,0,1,23,19,0,2,17,0,0
30,68,2,14,7,2,66,2,5,54,34,0,1,18,0,0
30,69,1,3,3,0,16,0,4,19,9,0,1,7,0,0
30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,73,0,1,9,0,9,0,0,27,24,0,5,19,0,0
30,74,0,7,6,1,14,0,0,31,27,0,7,16,1,0
30,75,0,4,0,2,13,0,1,9,12,0,3,21,0,0
30,76,2,5,9,2,86,2,4,71,44,0,6,27,0,2
30,77,6,8,7,6,59,0,4,29,23,0,15,40,1,0
30,78,1,5,2,1,54,0,2,15,9,0,3,13,0,0
30,79,4,1,3,0,8,1,0,2,4,0,1,4,2,0
30,80,1,3,11,3,31,0,1,37,13,0,6,11,0,0
30,81,3,7,7,1,29,0,2,32,47,0,11,36,0,0
30,82,7,4,15,5,49,1,1,50,33,0,4,33,0,0
31,1,1,3,3,1,19,0,0,6,15,0,5,24,1,0
31,2,1,0,5,0,5,0,0,9,16,0,2,21,0,0
31,3,0,3,6,2,8,0,2,11,19,0,6,24,0,0
31,4,1,2,9,1,5,0,1,11,33,0,13,21,0,0
31,5,0,6,2,1,13,0,1,17,18,0,3,34,0,0
31,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,7,4,2,2,2,8,0,1,8,38,0,8,16,0,0
31,8,2,3,4,1,16,1,0,3,24,0,5,19,0,1
31,9,0,3,7,2,5,0,0,6,23,0,1,12,0,0
31,10,2,0,4,1,17,1,1,6,43,0,7,17,0,0
31,11,0,5,8,0,13,0,1,6,84,0,4,18,1,0
31,12,2,0,7,2,15,0,1,9,42,0,1,16,0,0
31,13,1,0,7,2,7,0,1,5,44,1,1,4,1,0
31,14,0,5,3,2,16,0,0,3,53,2,2,6,0,0
31,15,1,1,4,5,13,0,0,3,56,0,5,7,1,1
31,16,1,0,3,9,12,0,0,4,48,0,3,8,0,0
31,17,0,0,1,3,13,0,0,4,63,0,5,6,1,0
31,18,1,5,5,10,25,0,1,3,98,1,7,15,0,0
31,19,1,6,9,9,24,1,3,9,108,0,3,22,2,0
31,20,0,0,1,1,6,1,0,4,11,0,2,5,0,0
31,21,0,0,1,0,0,0,0,0,4,0,0,4,0,0
31,22,1,3,3,3,22,0,1,6,42,0,4,7,0,0
31,23,0,2,5,3,14,0,0,10,14,1,0,20,0,1
31,24,1,0,4,3,13,0,0,10,45,1,6,13,1,0
31,25,2,4,3,1,12,0,2,5,40,0,6,15,1,1
31,26,2,3,2,3,18,0,3,8,32,0,5,19,0,1
31,27,0,0,6,0,13,0,0,8,23,0,2,15,0,0
31,28,2,1,2,1,9,0,0,3,17,0,6,18,0,0
31,29,0,0,0,0,9,0,0,0,10,0,0,0,0,0
31,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,31,0,0,0,0,1,0,0,0,4,0,0,0,0,0
31,32,6,0,4,2,18,2,1,7,55,1,5,3,1,0
31,33,0,1,5,4,4,0,0,0,28,0,1,1,0,0
31,34,0,1,7,4,14,0,0,1,69,0,2,1,0,0
31,35,0,0,3,1,15,0,1,2,68,0,3,1,0,0
31,36,1,3,1,5,13,0,0,4,73,1,1,4,0,0
31,37,0,0,4,0,16,0,1,0,68,0,1,1,0,0
31,38,0,0,1,3,3,0,0,0,6,0,0,0,0,0
31,39,0,2,2,3,11,1,0,2,34,1,3,6,0,0
31,40,0,0,4,0,3,0,0,0,8,0,0,1,0,0
31,41,0,0,1,1,4,0,0,1,7,0,3,0,0,0
31,42,0,0,4,9,22,0,1,2,93,1,1,4,0,0
31,43,0,0,1,4,46,1,0,2,126,1,0,5,0,0
31,44,0,0,3,3,26,0,0,1,85,1,3,4,1,0
31,45,1,1,4,1,32,0,0,6,124,2,4,18,1,1
31,46,1,0,3,9,19,0,0,2,71,1,2,6,0,0
31,47,1,1,5,1,24,0,1,3,112,1,4,1,0,0
31,48,0,0,2,0,3,0,1,3,22,0,3,3,0,0
31,49,0,6,6,3,35,1,0,12,127,1,2,6,0,0
31,50,2,1,0,1,15,1,0,2,32,1,1,6,1,0
31,51,1,2,1,6,25,0,1,2,109,0,5,4,0,0
31,52,1,2,0,16,33,0,0,4,128,0,9,6,0,1
31,53,2,2,1,2,21,0,0,1,84,0,3,6,1,0
31,54,1,1,1,6,17,0,0,6,102,1,2,6,1,0
31,55,3,6,4,8,26,1,0,5,89,1,3,5,1,1
31,56,1,5,5,3,25,0,1,3,80,4,3,6,0,0
31,57,1,2,3,3,37,0,0,4,123,0,10,7,1,0
31,58,2,0,4,4,14,0,0,5,93,1,3,2,0,0
31,59,1,1,1,5,30,0,0,2,80,0,5,7,0,0
31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,61,2,3,1,5,15,1,1,5,81,1,5,11,0,0
31,62,1,5,1,3,12,0,1,6,49,0,2,7,0,0
31,63,1,5,3,2,19,1,0,2,70,0,4,3,0,0
31,64,0,2,4,6,25,0,0,3,115,1,4,8,2,0
31,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,78,0,6,2,4,23,3,0,3,68,0,4,12,0,0
31,79,1,6,1,3,24,1,0,5,73,0,3,9,0,0
31,80,0,5,2,2,6,0,0,6,8,0,2,5,0,0
31,81,4,6,0,2,14,0,2,9,28,0,0,16,0,0
31,82,0,4,8,2,10,1,0,16,28,1,10,21,0,1
31,83,0,3,5,3,15,0,0,1,79,0,3,4,0,0
31,84,0,1,1,4,25,1,0,1,121,0,0,3,0,5
31,85,0,0,2,2,21,0,0,5,78,0,3,4,0,0
31,86,0,2,3,5,30,0,1,14,108,1,6,9,1,0
32,1,6,9,10,6,14,0,3,11,64,1,5,15,1,0
32,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,3,6,3,10,5,32,0,0,10,79,0,4,12,0,0
32,4,10,12,10,3,30,0,1,13,91,3,5,25,1,0
32,5,8,6,4,1,17,1,2,10,39,1,3,10,0,0
32,6,0,0,0,0,3,0,0,0,2,0,0,2,0,0
32,7,2,2,4,0,15,0,1,2,14,0,1,3,0,0
32,8,1,1,0,2,4,0,0,1,10,0,0,2,0,0
32,9,4,0,0,0,2,0,0,1,1,0,2,4,0,0
32,10,0,0,0,0,0,0,0,0,3,0,0,1,0,0
32,11,0,0,0,1,1,0,0,1,2,0,1,0,0,0
32,12,0,0,0,0,2,0,0,2,0,0,0,1,0,0
32,13,0,1,1,0,11,0,0,2,32,0,2,7,0,0
32,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,15,2,1,1,1,14,0,1,0,78,0,2,6,0,0
32,16,5,5,8,2,11,0,0,4,65,1,0,7,0,0
32,17,1,9,3,4,14,0,0,1,72,0,1,12,1,0
32,18,0,3,6,7,11,0,0,0,52,0,1,6,1,0
32,19,0,2,0,0,8,0,1,7,30,0,2,12,0,0
32,20,2,1,1,1,5,0,0,5,25,0,4,13,0,1
32,21,4,2,10,6,18,0,0,5,47,0,1,8,1,0
32,22,2,2,1,3,16,0,0,4,65,0,2,7,0,0
32,23,1,2,1,4,26,0,1,4,85,1,2,9,2,0
32,24,1,7,0,3,13,0,1,3,63,1,1,11,0,0
32,25,1,3,1,6,16,0,0,0,88,0,2,17,1,0
32,26,1,1,4,2,22,1,0,3,91,1,6,2,0,0
32,27,1,2,6,2,17,0,0,2,86,2,10,8,2,0
32,28,1,1,2,2,25,0,0,2,121,0,5,6,0,0
32,29,0,0,7,0,24,1,1,5,117,1,3,4,0,0
32,30,2,4,3,12,31,0,1,3,119,1,3,6,0,0
32,31,1,3,4,7,25,1,2,6,78,0,8,10,0,1
32,32,0,4,2,0,17,0,0,5,57,0,6,12,0,1
32,33,3,2,7,7,18,0,0,6,95,2,4,9,0,0
32,34,0,1,12,10,24,0,1,4,97,1,7,4,0,0
32,35,3,0,4,3,21,0,0,2,108,1,4,7,2,0
32,36,0,1,2,2,21,0,0,1,101,1,4,3,0,0
32,37,0,2,3,6,23,0,0,2,105,0,1,7,0,0
32,38,3,3,7,4,21,0,1,2,129,0,6,9,2,1
32,39,1,4,4,9,22,0,1,3,104,1,4,5,0,0
32,40,5,1,4,5,19,0,0,8,99,1,3,9,1,0
32,41,0,1,12,7,27,1,0,1,146,1,5,11,0,2
32,42,0,1,5,0,15,1,0,4,105,0,2,3,0,0
32,43,4,3,5,3,16,0,1,0,130,0,3,11,1,0
32,44,0,0,3,3,11,0,0,0,50,0,1,3,0,0
32,45,3,4,9,6,37,0,1,7,157,1,2,9,3,0
32,46,1,0,5,6,19,0,0,6,101,0,5,7,0,0
32,47,0,3,2,10,30,0,0,3,89,1,1,2,0,0
32,48,0,0,4,7,20,0,0,5,87,1,5,1,0,0
32,49,4,1,6,5,27,0,0,2,109,3,3,11,0,0
32,50,1,2,6,2,19,0,2,1,108,0,3,2,1,0
32,51,1,0,1,3,21,0,1,3,108,2,1,5,0,0
32,52,1,1,3,5,25,0,1,4,99,1,1,6,0,0
32,53,0,0,4,12,13,2,0,6,97,0,7,10,0,2
32,54,1,1,4,8,11,0,1,4,92,0,6,5,1,0
32,55,1,2,3,2,28,0,0,1,100,1,6,7,0,0
32,56,1,1,4,1,4,0,0,0,38,0,0,3,1,0
32,57,1,2,10,4,42,0,0,6,118,3,5,2,0,0
32,58,0,3,6,9,31,0,0,3,118,1,2,8,1,0
32,59,3,1,2,7,37,0,0,2,132,0,5,4,0,1
32,60,0,2,1,5,45,0,0,7,136,1,8,6,0,0
32,61,0,2,3,5,20,0,0,4,80,1,3,1,1,2
32,62,2,4,11,12,42,0,0,10,194,0,6,3,0,1
32,63,0,2,7,8,51,0,0,1,181,2,9,8,3,0
32,64,1,1,7,5,27,0,1,3,127,0,19,4,0,0
32,65,1,1,2,8,20,0,0,1,135,0,1,2,0,0
32,66,0,0,0,7,10,0,0,2,64,2,1,3,0,0
32,67,0,1,6,4,20,0,0,5,122,1,5,3,0,0
32,68,2,2,12,9,32,1,0,5,138,3,11,7,0,0
32,69,0,2,10,9,35,0,0,6,214,1,3,7,0,0
32,70,0,1,4,13,54,0,0,9,178,2,5,9,1,0
32,71,0,1,3,8,21,0,0,1,157,0,7,4,0,0
32,72,1,2,6,7,24,0,0,4,140,0,4,4,2,0
32,73,0,1,11,7,25,0,0,6,151,2,4,11,0,0
32,74,1,0,7,4,31,0,0,4,82,1,6,3,0,0
32,75,1,0,4,7,32,1,1,8,167,2,6,4,0,0
32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,77,2,2,5,2,20,1,0,4,98,2,2,2,0,0
32,78,2,0,3,4,27,0,0,1,102,1,2,4,1,0
32,79,4,2,8,2,31,1,2,2,116,0,3,14,1,0
32,80,6,6,3,1,18,0,4,3,69,2,5,17,1,0
32,81,2,0,3,0,16,0,0,3,78,0,2,4,0,0
32,82,0,1,6,4,14,0,1,3,75,2,2,6,1,0
32,83,2,1,2,1,15,0,0,3,81,0,5,8,0,0
32,84,0,0,4,5,20,1,1,3,70,2,1,4,0,0
33,1,2,2,13,0,5,0,0,20,17,0,6,23,1,2
33,2,1,2,8,2,3,0,2,12,12,0,4,12,1,0
33,3,2,3,4,2,10,0,1,10,12,0,6,16,0,0
33,4,3,5,13,8,22,1,3,26,37,1,10,26,1,0
33,5,3,0,8,2,10,0,1,16,5,0,1,11,2,0
